reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
be0c1e1d-5948-4695-bb8b-58d30657be3d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,top markotop,5,0,3.329.0,2025-09-29 11:05:40,,,3.329.0
fa15d99b-4e98-4b43-99e9-be0b68358d07,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,oke,5,0,3.330.0,2025-09-29 11:01:07,,,3.330.0
627d96b3-5344-4a6d-9d87-ffdaa5444dff,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sangat membantu memenuhi kebutuhan,5,0,3.331.1,2025-09-29 10:54:20,,,3.331.1
ed75603d-f198-4624-9263-f3adfa88cda6,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,hp cepet panas device s24 ultra,2,0,3.331.1,2025-09-29 10:06:24,,,3.331.1
1dc71e54-0c95-438a-a8bb-e6e5828aed6d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Klo untuk komplain bener2 toko asu! Sulitnya minta ampun klo komplain, pdhal itu hak konsumen klo dirugikan. Gagal aplud Mulu pdhal sdh sesuai syarat. Aku pulihkan bintang 5 jika dimudahkan lagi.",1,0,3.331.1,2025-09-29 09:38:03,"Toppers, terima kasih atas rating yang kamu berikan serta kepercayaan kamu dalam memilih Tokopedia sebagai tempat berbelanja online. Jika kamu punya kritik/saran, atau ada kendala pada aplikasi Tokopedia, silakan info melalui http://tokopedia.com/help",2024-07-30 03:22:24,3.331.1
45e3957c-c078-47a9-afac-51270ac8f109,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,hati hati saat menggunakan toko pedia dan saran saya jangan pernah mengisi saldo toko pedia. saya pernah tranfer saldo 450.000 dari toko pedia ke bri saya. saat transaksi berhasil nomer rekening tiba tiba berubah ke rekening nomer lain. tapi nama tetap atas nama saya di rincian transaksi. aneh nya saat saya cek ke bank ternyata nama atas nama edy irawan bank bri ceria bukan atas nama saya. padahal di rincian transaksi toko pedia atas nama saya. saya udah chat ke tokopedia tapi tidak di respon,1,2,3.331.1,2025-09-29 07:58:47,,,3.331.1
77c17c0e-268f-4e9a-a2bd-1a08c3aa703f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Tokopedia ini dalam menyelesaikan masalah barang yg mau diretur minta kembaliin dana ribet bgt, kudu nunggu barang sampe, sedangkan udah jelas² gua pembeli yg kena tipu, gak kayak toko oren gercep bantu customer yg mau komplain barang, trus juga hubungi TokopediaCare nya respon lambat lelet krja nya kbnyakan tidur. pokok nya gak banget deh berurusan sm tokped klo barang gak sesuai lama penanganannya",1,11,3.329.0,2025-09-29 07:47:34,,,3.329.0
05d41abc-4b03-48a9-85b1-0b6f73a73c46,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"semenjak Tokopedia gabung dengan tiktok banyak fitur yang hilang, dan berjualan di Tokopedia semakin sepi semakin tidak bermanfaat aplikasi Tokopedia",1,3,3.331.1,2025-09-29 07:40:39,,,3.331.1
afe5f4fa-a04b-423a-ba72-7bee7b32143d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"pengaduan lambat di respon, akun mudah di hack",1,0,3.331.1,2025-09-29 07:28:06,,,3.331.1
8db19c43-7e66-4a6f-9ad0-5cae29471d2b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,aplikasi yg paling sering minta update sampe munyak update terus .,2,0,,2025-09-29 06:50:12,,,
081a0b21-e8f6-4a00-b149-a5aeabec4297,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"top Up E-Money gak masuk², cs no respon, sialan!!!!!!",1,0,3.330.0,2025-09-29 06:29:43,,,3.330.0
753f0b4f-e169-47e8-bd32-1b41c6384731,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"pengiriman tidak jelas, lama melebihi estimasi terus",2,0,,2025-09-29 06:25:55,,,
9bf8d678-de50-4e18-9c74-82e14edf4e6d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,blanja di sini murah ongkir ya 10 kali lipat harga,1,0,3.329.0,2025-09-29 05:35:52,,,3.329.0
051fcb07-69ba-4c34-8ac1-6957791270b8,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,lengkap barangnya disini kalo cari alat mobil .,5,0,3.330.0,2025-09-29 05:23:16,,,3.330.0
7632bc1b-c1fd-427a-9738-9eb7f420e39e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,pembayaran cod nya tidak bisa digunakan ..,2,0,3.331.1,2025-09-29 04:42:41,,,3.331.1
97479383-7ef5-4abe-ba9c-3cc8d1839b49,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,membantu memudahkan belanja online. dan byk diskon tiap bln,5,0,3.323.0,2025-09-29 04:31:18,,,3.323.0
0119497c-5ed9-4352-b027-a0f6f6e234d0,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,saya mau kembalikan dana susah sekali .. padahal barang penjual saya sudah kirim kembali ke penjualnya .. Tokopedia ga ada penyelesaian,1,0,3.331.1,2025-09-29 03:22:27,,,3.331.1
f28b5204-cbcd-4935-8440-652e8762c3a5,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,aturannya berubah2 dana ga seberapa retur barang sudah diterima. masa harus nunggu 11 hari dari total 14 hari input resi retur ketika barang pun sudah diterima.,1,1,3.331.1,2025-09-29 03:15:37,,,3.331.1
172fa58b-37ed-4eee-a293-9c94fc3745cd,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,tokped semoga menjadi yg terbaik pelayanannya ya,5,0,3.331.1,2025-09-29 02:54:53,,,3.331.1
7bae6ab1-f897-44ad-8f10-1c96285de237,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"smoga di perbaiki kualitas pengiriman dan promo gratis ongkirnya, masa iya kalah sama sodaranya sendiri TIKTOKSHOP",1,0,,2025-09-29 02:27:36,,,
e63f551e-3026-4e26-849a-185722054284,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"di aplikqsi ini banyak penipu masuk didalamnya, dan pihak to*pe* tdk mampu melindungi pembeli yg jujur, ketika komplain jg tdk ada solusi dr adminnya, skrg sy mempertimbangkan utk unistal sambil menunggu pihak to*pe* mengembalikan danaku",1,0,3.331.1,2025-09-29 02:07:06,,,3.331.1
9a7fe544-95ca-41f3-8e24-d6410ece5ad6,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sangat berguna,5,0,3.331.1,2025-09-29 01:50:45,,,3.331.1
bc349712-e4d6-4dd3-82e0-fce5ecbda82b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,baik Pelayanan Nya,5,0,,2025-09-29 01:28:13,,,
08b7b3fd-711b-409e-9852-6bb9c29c8789,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sangat susah promo tidak ada lagi,1,0,3.331.1,2025-09-29 01:27:24,,,3.331.1
5980c1ce-020d-4947-acc2-f645c9a8e84e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sangat puas,5,0,3.330.0,2025-09-29 01:13:39,,,3.330.0
18b36a54-63dc-47d4-b70c-840f7d23bef1,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"promo diskon sampai 50 persen rata2 menipu kita SDH order via paylater habis itu kita di inbox dgn alasan tidak menerima pembayaran paylater, kita disuruh batalkan orderan , stlh kita order via transfer ATM barang TDK diproses,, mending GK perlu ada promo 50 persen kalo barang nya cuma diproses",4,0,3.331.1,2025-09-29 00:40:36,,,3.331.1
1e4182cd-9d35-4814-8740-87082b767361,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,toko pedia sekarang payah....ngk kayak dulu.,2,0,3.331.1,2025-09-29 00:20:53,,,3.331.1
71f261d0-517c-4a33-955c-e8b59bf12257,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,kena prank voucher 800rb,3,0,3.331.1,2025-09-28 23:42:52,"Halo Toppers, terima kasih atas rating yang kamu berikan. Kami akan terus melakukan perkembangan pada aplikasi Tokopedia untuk terus memberikan keamanan dan kenyamanan Toppers dalam bertransaksi. Silakan sampaikan kritik/saran atau kendala transaksi kamu dengan menghubungi Tokopedia Care melalui tkp.me/supportMainapps.",2024-09-01 23:20:21,3.331.1
b1f7d9d1-19a6-4802-bfc7-ab7359ce7de7,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,suka sih Ama aplikasi ini tetapi hal yang paling aku tidak sukai itu iklan buatan Tokopedia terkadang maksa banget gitu buat download aplikasi Tokopedia sumpah aku tidak suka dengan hal seperti itu,1,0,,2025-09-28 23:31:17,,,
708ae8e8-0e37-43fb-8dea-145e283d01de,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Aplikasinya sangat bagus & bermanfaat.terima kasih.,5,0,3.331.1,2025-09-28 22:46:38,,,3.331.1
32d40a15-834a-4170-b07b-b6089f38718b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,tokopedia makin di update makin ngebug mending hpus apk nya si,1,1,,2025-09-28 22:31:54,,,
03df0f16-cc28-45cb-bfc3-a97f7539bc9d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,kupon 800 gak jelas ternyata dibagi bagi lagi udah disuruh belanja dulu jangan diambil.rugi,1,0,,2025-09-28 22:01:20,,,
6b45dae5-8d83-479b-956d-193883646b84,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Nih gue tambahin lagi jeleknya apk ini! selain sering nge bug saat searching barang! mana gue mau beli itu barang cepet! eh terpaksa baru bisa belu besoknya karena TOKPED NGE BUG NYA PARAAAAAAHHHH BANGET! KALAU KITA PENGEN BAYAR GO-PAY LATER ITU SELALU AJA ERROR! PADAHAL GUA UDAH DI TEMPAT YANG JARINGAN BAGUS TAPI ERRRORRR LAGI. DAHLAH AYO LAH DEV KEMBANGKAN LAGI APK NYA!!!,1,6,3.330.0,2025-09-28 21:58:40,,,3.330.0
defc058a-2d2c-4306-98d6-2ffe2df2f166,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sangat bagus,5,0,3.331.1,2025-09-28 18:47:09,,,3.331.1
4d5a23e1-1e17-4bd5-86fe-7b332f99e88e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"mau ubah nomor telpon karena gak aktif aja ribet poll, lebih ribet dari minjem duit ke pinjol, udah gitu gak ada opsi balikin duit ke rekening sumbernya lagi, sampah banget sama aja kayak si oren",1,0,3.327.0,2025-09-28 17:51:40,,,3.327.0
83f4a5f8-3956-4fd5-9fe5-43e3890b7f34,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"pesan buat para pembeli kalau barang tidak sesuai harapan agar barang bisa dikembalikan dan uang bisa kembali ""refaund"" sebaiknya jangan cod tapi bayar dulu dengan metode pembayaran yang disediakan aplikasi.",5,0,,2025-09-28 17:42:01,,,
f3bc54f4-41b4-4095-9e82-19c6b2d20d9a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"cuma heran aja knpa Cashback bonus kga bisa di pakai di smua transaksi & smua toko , cuma bisa di pakai di toko yg sblmnya cekout,, klo bisa cashback bonus dpt di pakai di smua transaksi & srmua toko",3,0,,2025-09-28 16:51:53,"Toppers, mohon maaf atas kendala yang kamu alami. Silakan sampaikan kritik/saran atau kendala transaksi kamu dengan menghubungi Tokopedia Care di tkp.me/supportMainapps untuk dicek lebih lanjut. Kami akan terus meningkatkan performa aplikasi, fitur serta layanan agar bisa memberikan pengalaman bertransaksi yang lebih baik lagi untuk semua pengguna.",2025-01-01 05:40:05,
dc4f106e-e965-43a8-9cd1-c7b1e8fa6b30,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,luar biasa mantap,5,0,3.331.1,2025-09-28 16:09:54,,,3.331.1
3fdf3665-aee4-4734-90e3-78773cdcb38b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,eror terus kenapa ini,3,0,3.330.0,2025-09-28 15:59:34,,,3.330.0
cabc5844-6fa6-49d8-aaf4-f7fcee69ecf0,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"aplikasi yang sangat bagus, tapi ada sedikit permasalahan di customer service. apakah Tokopedia tidak menyediakan cs yang dilayani oleh manusia ?",4,0,,2025-09-28 15:39:32,,,
3c71c036-e320-4b2d-9c2c-d6696fe2afa4,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,ok,5,0,3.331.1,2025-09-28 15:33:31,,,3.331.1
999d6d59-3323-492d-b30c-ac4660bd92d8,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,aplikasi belanja yg sangat nyaman dan aman,5,0,,2025-09-28 15:05:21,,,
ca8680a7-df6f-46c9-8c42-6b5522a17c13,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,susah bayar payleter ni,2,0,3.331.1,2025-09-28 13:51:26,,,3.331.1
c573f0a6-8db2-4568-924d-49d8509c82ec,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Widih belum ada yang komen. game jelek/bagus!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!tapi boong hayuk pap pele pap pale jedag jedug 🗿🗿🗿, atau gw yang belum liat yak komenya 😌😌😌",5,0,3.330.0,2025-09-28 13:45:34,,,3.330.0
4455e39f-042e-47e4-a8cd-c30c22923c42,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Tolong admin atau pihak tokopedia,, Hilangkan Fitur Kurir rokmendasi,, tidak efisien.. kurir rekomendasi tapi di kasih kurir lelet JNE,, Saya selalu dapet kurir JNE,, Dan paketan saya selalu telat sampe nya,, Saya akan beralih kalo kurir rekomdasi masih ada di tokopedia...",1,0,,2025-09-28 13:27:12,,,
3ada26b5-993b-45a3-9027-d96ceea7cee8,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Mohon ditindak lanjuti paket saya lewat kurir ninja xpress sudah 3 minggu belum saya terima. terima kasih,3,0,,2025-09-28 13:08:21,,,
28dfb5e6-4150-44cb-8fa2-1465c3dbcfaa,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,aplikasi sampah yg ngrepotin tiktok,1,0,,2025-09-28 13:04:56,,,
57e835fc-a5e8-474d-a68d-68903bc2ad51,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Maksa bgt buat update dengan alasan peforma. Kalo hp nya dengan spesifikasi yg bagus mungkin update ke aplikasi terbaru bisa nambah peforma, tapi kali hp lama lo paksa buat update aplikasi ya bukanya nambah peforma tp malah jadi berat aplikasinya.",3,257,3.319.0,2025-09-28 12:55:59,"Makasih ratingnya, Toppers. Ke depannya kami akan meningkatkan performa aplikasi, fitur serta layanan agar bisa memberikan pengalaman bertransaksi yang lebih baik lagi untuk semua pengguna.",2024-06-09 03:20:04,3.319.0
3c580c81-e42c-4fb2-8077-5629bebf7e10,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,CSNYA PARAH,1,0,3.331.1,2025-09-28 12:24:56,"Hai Kak, mohon maaf atas ketidaknyamanannya. Jika Kakak mempunyai kendala seputar Tokopedia, Kakak bisa hubungi Tokopedia melalui link berikut ya tkp.me/supportMainapps - NA",2021-05-04 05:06:25,3.331.1
beaeea24-9c5d-460f-93b9-c77d5fadba08,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"dulu"" gk pernah kejadian kyk gn ini kali pertama pengalaman yg tidak baik pesan oli di PTT pake pengiriman JNE sdh lacak jejak pengiriman gk jelas barang gk sampai komplain pertama di bilang sdh diterima padahal tidak ada bukti penerimaan barang komplain ke dua juga masih gk ada keputusan tolong dibenahi Tokopedia juga pada yg profesional expedisi JNE Edit: masalah sudah terselrsaikan, dana juga sudah dikembalikan, mantap toped",5,108,3.331.1,2025-09-28 12:12:57,,,3.331.1
43a7efd6-5cd5-4140-b93e-6eaecfdb5244,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,mantap banget Tokopedia,5,0,,2025-09-28 11:40:40,,,
78db6caa-699d-4750-827c-c17bf2552110,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagus,5,0,3.116,2025-09-28 11:20:22,,,3.116
5a7e75fb-b404-46a0-be59-aed0bb566ae7,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,burik,1,0,,2025-09-28 11:11:30,,,
327a23d9-2399-4266-b36f-0e6b060e1fd2,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,ok,5,0,3.331.1,2025-09-28 10:43:53,,,3.331.1
ea835156-30a6-4445-935a-0bfd5b93c0cd,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,coba saja perhatikan bahwa mereka akan mengikuti acara seminar jilbab,5,0,,2025-09-28 10:27:40,,,
531bed53-1cd9-4a46-a9b1-2b1ae63139fb,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Gua Download gara"" iklan Kobo 🥰😍😘",5,0,3.331.1,2025-09-28 09:54:47,,,3.331.1
f77715db-22e5-41f4-a992-368fec133343,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,TOP,5,0,3.331.1,2025-09-28 09:16:48,,,3.331.1
783f17bc-6bcf-45cf-8380-d8661b99b122,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Untuk ongkir masih terlalu mahal di band ing toko sebelah,5,0,3.331.1,2025-09-28 08:55:40,,,3.331.1
50f5251b-dc93-47a3-b902-4f4ac3f62819,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagus,3,0,3.331.1,2025-09-28 08:19:21,,,3.331.1
1b856756-7b8b-4265-9d1d-1e1cb4eb8206,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Buatkan tiga foto berjejer vertikal format 9:10 ala photobooth dengan gaya lucu, unik, dan ceria, subjek utama adalah foto saya (jangan ubah wajah, detail wajah harus tetap asli dan natural) dengan tambahan karakter animasi pilihan saya di setiap frame yang berinteraksi secara fun, gunakan background warna yang sesuai dengan warna karakternya, setiap pose harus berbeda-beda seperti melambaikan tangan, ekspresi lucu, atau gaya playful lainnya sehingga hasil akhir terlihat seperti ph",5,0,,2025-09-28 08:12:48,,,
67bcb52e-c045-48b1-98e3-f92b2e054df3,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sangat apliksai ynk bisa di percaya dan sangat bagus,5,0,3.331.1,2025-09-28 08:07:17,,,3.331.1
1ca791ad-1440-4aaa-9113-646fe14e962c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,jelek banget,1,0,,2025-09-28 08:05:34,,,
